,cut_path,文字_x,文字_y,图标_x,图标_y,图标类型,图标代码,中心图行,中心图列,文字,轮廓,文字_x转换后,文字_y转换后,文字行转换后,文字列转换后,图标_x转换后,图标_y转换后,图标行转换后,图标列转换后
3240,data/cut/R000183C7_C00034AE6_20.png,384.0,442.0,,,,,R000183C7,C00034AE6,E座E,"[('C00034AE6_151', 'R000183C7_162'), ('C00034AE6_87', 'R000183C7_165'), ('C00034AE6_90', 'R000183C7_235'), ('C00034AE6_154', 'R000183C7_231')]",129.0,187.0,R000183C7,C00034AE6,,,,
3241,data/cut/R000183C7_C00034AE6_28.png,367.5,392.0,368.0,392.0,停车场,150900,R000183C7,C00034AE6,P,,112.5,137.0,R000183C7,C00034AE6,113.0,137.0,R000183C7,C00034AE6
3242,data/cut/R000183B4_C00034AD3_22.png,415.0,327.5,,,,,R000183B4,C00034AD3,45甲号楼,"[('C00034AD3_167', 'R000183B3_225'), ('C00034AD3_3', 'R000183B3_231'), ('C00034AD3_7', 'R000183B4_95'), ('C00034AD3_165', 'R000183B4_89'), ('C00034AD3_164', 'R000183B4_58'), ('C00034AD3_40', 'R000183B4_62'), ('C00034AD3_36', 'R000183B4_5'), ('C00034AD3_168', 'R000183B3_251')]",160.0,72.5,R000183B4,C00034AD3,,,,
3243,data/cut/R000183B4_C00034AD3_26.png,345.5,420.5,,,,,R000183B4,C00034AD3,45号楼,"[('C00034AD3_15', 'R000183B4_127'), ('C00034AD3_16', 'R000183B4_164'), ('C00034AD3_42', 'R000183B4_164'), ('C00034AD3_45', 'R000183B4_179'), ('C00034AD3_180', 'R000183B4_173'), ('C00034AD3_179', 'R000183B4_145'), ('C00034AD3_46', 'R000183B4_151'), ('C00034AD3_40', 'R000183B4_126')]",90.5,165.5,R000183B4,C00034AD3,,,,
3244,data/cut/R000183C0_C00034AE2_4.png,260.0,370.0,261.0,360.0,医疗保健服务,090000,R000183C0,C00034AE2,柴书云口腔诊所,"[('C00034AE1_106', 'R000183C0_11'), ('C00034AE1_108', 'R000183C0_25'), ('C00034AE1_127', 'R000183C0_27'), ('C00034AE1_132', 'R000183C0_114'), ('C00034AE1_208', 'R000183C0_112'), ('C00034AE1_232', 'R000183C0_124'), ('C00034AE1_233', 'R000183C0_112'), ('C00034AE2_21', 'R000183C0_110'), ('C00034AE2_27', 'R000183C0_120'), ('C00034AE2_28', 'R000183C0_109'), ('C00034AE2_64', 'R000183C0_106'), ('C00034AE2_63', 'R000183C0_57'), ('C00034AE1_193', 'R000183C0_60'), ('C00034AE1_189', 'R000183BF_254')]",5.0,115.0,R000183C0,C00034AE2,6.0,105.0,R000183C0,C00034AE2
3245,data/cut/R000183C0_C00034AE2_26.png,471.5,416.5,472.0,409.0,通行设施,990000,R000183C0,C00034AE2,南1门,,216.5,161.5,R000183C0,C00034AE2,217.0,154.0,R000183C0,C00034AE2
3246,data/cut/R000183C0_C00034AE2_29.png,335.5,378.5,336.0,371.0,通行设施,990000,R000183C0,C00034AE2,[南,,80.5,123.5,R000183C0,C00034AE2,81.0,116.0,R000183C0,C00034AE2
3247,,,,412.0,473.0,公交车站,150700,R000183C0,C00034AE2,,,,,,,157.0,218.0,R000183C0,C00034AE2
3248,data/cut/R000183C0_C00034AD6_6.png,353.0,282.0,354.0,267.0,通行设施,990000,R000183C0,C00034AD6,中关村知识产权大厦(北门),"[('C00034AD5_176', 'R000183C0_29'), ('C00034AD5_244', 'R000183C0_40'), ('C00034AD5_243', 'R000183C0_52'), ('C00034AD5_185', 'R000183C0_62'), ('C00034AD5_187', 'R000183C0_145'), ('C00034AD5_248', 'R000183C0_139'), ('C00034AD5_245', 'R000183C0_88'), ('C00034AD6_20', 'R000183C0_89'), ('C00034AD6_22', 'R000183C0_124'), ('C00034AD6_94', 'R000183C0_132'), ('C00034AD6_92', 'R000183C0_46'), ('C00034AD6_123', 'R000183C0_42'), ('C00034AD6_70', 'R000183C0_35'), ('C00034AD6_59', 'R000183C0_50'), ('C00034AD6_6', 'R000183C0_51'), ('C00034AD6_3', 'R000183C0_23')]",98.0,27.0,R000183C0,C00034AD6,99.0,12.0,R000183C0,C00034AD6
3249,data/cut/R000183C0_C00034AD6_8.png,274.0,370.5,275.0,353.0,楼宇,120200,R000183C0,C00034AD6,中关村知识产权大厦,"[('C00034AD5_176', 'R000183C0_29'), ('C00034AD5_244', 'R000183C0_40'), ('C00034AD5_243', 'R000183C0_52'), ('C00034AD5_185', 'R000183C0_62'), ('C00034AD5_187', 'R000183C0_145'), ('C00034AD5_248', 'R000183C0_139'), ('C00034AD5_245', 'R000183C0_88'), ('C00034AD6_20', 'R000183C0_89'), ('C00034AD6_22', 'R000183C0_124'), ('C00034AD6_94', 'R000183C0_132'), ('C00034AD6_92', 'R000183C0_46'), ('C00034AD6_123', 'R000183C0_42'), ('C00034AD6_70', 'R000183C0_35'), ('C00034AD6_59', 'R000183C0_50'), ('C00034AD6_6', 'R000183C0_51'), ('C00034AD6_3', 'R000183C0_23')]",19.0,115.5,R000183C0,C00034AD6,20.0,98.0,R000183C0,C00034AD6
