,cut_path,文字_x,文字_y,图标_x,图标_y,图标类型,图标代码,中心图行,中心图列,文字,轮廓,文字_x转换后,文字_y转换后,文字行转换后,文字列转换后,图标_x转换后,图标_y转换后,图标行转换后,图标列转换后
73,data/cut_3/R000183B2_C00034AE2_3.png,429.0,369.0,,,,,R000183B2,C00034AE2,国家生化工程技术研究中心,None,174.0,114.0,R000183B2,C00034AE2,,,,
74,data/cut_3/R000183B2_C00034AE2_13.png,495.0,372.0,,,,,R000183B2,C00034AE2,中关村北二街,None,240.0,117.0,R000183B2,C00034AE2,,,,
75,data/cut_3/R000183B2_C00034AE2_20.png,459.5,418.5,460.0,409.0,科研机构,141300,R000183B2,C00034AE2,东区,None,204.5,163.5,R000183B2,C00034AE2,205.0,154.0,R000183B2,C00034AE2
76,data/cut_3/R000183B2_C00034AE2_45.png,299.0,259.0,300.0,261.0,停车场,150900,R000183B2,C00034AE2,P,None,44.0,4.0,R000183B2,C00034AE2,45.0,6.0,R000183B2,C00034AE2
77,,,,460.0,409.0,科研机构,141300,R000183B2,C00034AE2,,,,,,,205.0,154.0,R000183B2,C00034AE2
78,,,,384.0,370.0,科研机构,141300,R000183B2,C00034AE2,,,,,,,129.0,115.0,R000183B2,C00034AE2
79,data/cut_3/R000183B2_C00034AD6_14.png,461.0,491.5,461.0,482.0,学校内部设施,141207,R000183B2,C00034AD6,哲学楼,None,206.0,236.5,R000183B2,C00034AD6,206.0,227.0,R000183B2,C00034AD6
80,,,,461.0,482.0,学校内部设施,141207,R000183B2,C00034AD6,,,,,,,206.0,227.0,R000183B2,C00034AD6
81,data/cut_3/R000183B3_C00034AD8_2.png,380.5,340.0,,,,,R000183B3,C00034AD8,计算机科学技术系,None,125.5,85.0,R000183B3,C00034AD8,,,,
82,data/cut_3/R000183B3_C00034AD8_7.png,494.0,355.5,,,,,R000183B3,C00034AD8,数学科学学院,None,239.0,100.5,R000183B3,C00034AD8,,,,
83,,,,506.0,498.0,学校内部设施,141207,R000183B3,C00034AD8,,,,,,,251.0,243.0,R000183B3,C00034AD8
84,data/cut_3/R000183B3_C00034AD9_5.png,443.0,311.5,,,,,R000183B3,C00034AD9,信息科学技术学院,None,188.0,56.5,R000183B3,C00034AD9,,,,
85,data/cut_3/R000183B3_C00034AD9_6.png,436.5,491.0,,,,,R000183B3,C00034AD9,马克思主义学院,None,181.5,236.0,R000183B3,C00034AD9,,,,
86,data/cut_3/R000183B2_C00034ADA_2.png,490.0,263.0,490.0,269.0,科研机构,141300,R000183B2,C00034ADA,北大青鸟领导力研究院,None,235.0,8.0,R000183B2,C00034ADA,235.0,14.0,R000183B2,C00034ADA
87,data/cut_3/R000183B2_C00034ADA_10.png,491.5,485.5,491.0,476.0,餐饮服务,050000,R000183B2,C00034ADA,方正集团食堂,None,236.5,230.5,R000183B2,C00034ADA,236.0,221.0,R000183B2,C00034ADA
88,data/cut_3/R000183B2_C00034ADA_24.png,425.5,400.0,,,,,R000183B2,C00034ADA,大兴线,None,170.5,145.0,R000183B2,C00034ADA,,,,
89,data/cut_3/R000183B2_C00034ADA_25.png,421.5,352.0,,,,,R000183B2,C00034ADA,4号线,None,166.5,97.0,R000183B2,C00034ADA,,,,
90,,,,491.0,476.0,餐饮服务,050000,R000183B2,C00034ADA,,,,,,,236.0,221.0,R000183B2,C00034ADA
91,data/cut_3/R000183B2_C00034AD7_12.png,442.0,414.5,442.0,404.0,学校内部设施,141207,R000183B2,C00034AD7,老化学楼,None,187.0,159.5,R000183B2,C00034AD7,187.0,149.0,R000183B2,C00034AD7
92,data/cut_3/R000183B2_C00034AD7_17.png,441.0,303.5,441.0,293.0,学校内部设施,141207,R000183B2,C00034AD7,地学楼,None,186.0,48.5,R000183B2,C00034AD7,186.0,38.0,R000183B2,C00034AD7
93,data/cut_3/R000183B2_C00034AD7_21.png,306.5,300.0,,,,,R000183B2,C00034AD7,五四路,None,51.5,45.0,R000183B2,C00034AD7,,,,
94,,,,506.0,423.0,科研机构,141300,R000183B2,C00034AD7,,,,,,,251.0,168.0,R000183B2,C00034AD7
95,,,,509.0,371.0,科研机构,141300,R000183B2,C00034AD7,,,,,,,254.0,116.0,R000183B2,C00034AD7
96,data/cut_3/R000183B2_C00034AE3_19.png,439.0,277.0,,,,,R000183B2,C00034AE3,科馨社区,None,184.0,22.0,R000183B2,C00034AE3,,,,
97,data/cut_3/R000183B2_C00034AE3_27.png,433.5,459.5,434.0,452.0,通行设施,990000,R000183B2,C00034AE3,南门,"[(331, 439), (439, 439), (439, 488), (331, 488)]",178.5,204.5,R000183B2,C00034AE3,179.0,197.0,R000183B2,C00034AE3
98,data/cut_3/R000183B2_C00034AE3_29.png,257.5,281.5,258.0,274.0,通行设施,990000,R000183B2,C00034AE3,西门,None,2.5,26.5,R000183B2,C00034AE3,3.0,19.0,R000183B2,C00034AE3
99,data/cut_3/R000183B2_C00034AE3_30.png,480.5,488.5,481.0,481.0,通行设施,990000,R000183B2,C00034AE3,北门,None,225.5,233.5,R000183B2,C00034AE3,226.0,226.0,R000183B2,C00034AE3
100,data/cut_3/R000183B2_C00034AE3_39.png,282.0,403.5,,,,,R000183B2,C00034AE3,2号楼,None,27.0,148.5,R000183B2,C00034AE3,,,,
101,data/cut_3/R000183B2_C00034AE3_40.png,348.0,320.5,,,,,R000183B2,C00034AE3,4号楼,None,93.0,65.5,R000183B2,C00034AE3,,,,
102,data/cut_3/R000183B2_C00034AE3_48.png,444.0,499.0,445.0,499.0,停车场,150900,R000183B2,C00034AE3,P,None,189.0,244.0,R000183B2,C00034AE3,190.0,244.0,R000183B2,C00034AE3
103,data/cut_3/R000183B2_C00034AE3_50.png,345.0,482.0,346.0,484.0,停车场,150900,R000183B2,C00034AE3,P,"[(331, 439), (439, 439), (439, 488), (331, 488)]",90.0,227.0,R000183B2,C00034AE3,91.0,229.0,R000183B2,C00034AE3
104,data/cut_3/R000183B2_C00034AE3_51.png,324.0,445.0,325.0,447.0,停车场,150900,R000183B2,C00034AE3,P,"[(284, 438), (324, 438), (324, 469), (284, 469)]",69.0,190.0,R000183B2,C00034AE3,70.0,192.0,R000183B2,C00034AE3
105,,,,481.0,481.0,通行设施,990000,R000183B2,C00034AE3,,,,,,,226.0,226.0,R000183B2,C00034AE3
106,data/cut_3/R000183B1_C00034ADD_4.png,420.5,490.5,,,,,R000183B1,C00034ADD,北京大学中关园一公惠,None,165.5,235.5,R000183B1,C00034ADD,,,,
107,data/cut_3/R000183B1_C00034ADD_5.png,467.0,273.0,467.0,265.0,学校内部设施,141207,R000183B1,C00034ADD,加速器楼,None,212.0,18.0,R000183B1,C00034ADD,212.0,10.0,R000183B1,C00034ADD
108,data/cut_3/R000183B1_C00034ADD_10.png,383.0,412.0,,,,,R000183B1,C00034ADD,成府路,None,128.0,157.0,R000183B1,C00034ADD,,,,
109,data/cut_3/R000183B1_C00034ADD_14.png,258.0,493.5,,,,,R000183B1,C00034ADD,41号楼,None,3.0,238.5,R000183B1,C00034ADD,,,,
110,,,,467.0,265.0,学校内部设施,141207,R000183B1,C00034ADD,,,,,,,212.0,10.0,R000183B1,C00034ADD
111,data/cut_3/R000183B1_C00034AD2_9.png,280.5,304.5,281.0,296.0,餐饮服务,050000,R000183B1,C00034AD2,西闩烤翅,None,25.5,49.5,R000183B1,C00034AD2,26.0,41.0,R000183B1,C00034AD2
112,data/cut_3/R000183B1_C00034AD2_11.png,311.0,260.0,,,,,R000183B1,C00034AD2,思慕导山了,None,56.0,5.0,R000183B1,C00034AD2,,,,
113,data/cut_3/R000183B1_C00034AD2_13.png,383.5,264.5,,,,,R000183B1,C00034AD2,西侧门,None,128.5,9.5,R000183B1,C00034AD2,,,,
114,data/cut_3/R000183B1_C00034AD2_14.png,451.0,360.0,448.0,399.0,风景名胜,110200,R000183B1,C00034AD2,勺海合,None,196.0,105.0,R000183B1,C00034AD2,193.0,144.0,R000183B1,C00034AD2
115,data/cut_3/R000183B1_C00034AD2_31.png,500.0,341.5,466.0,356.0,风景名胜,110200,R000183B1,C00034AD2,勺海,None,245.0,86.5,R000183B1,C00034AD2,211.0,101.0,R000183B1,C00034AD2
116,,,,281.0,296.0,餐饮服务,050000,R000183B1,C00034AD2,,,,,,,26.0,41.0,R000183B1,C00034AD2
117,data/cut_3/R000183B1_C00034AE6_4.png,398.0,451.0,399.0,441.0,住宅区,120300,R000183B1,C00034AE6,华清嘉园西区,None,143.0,196.0,R000183B1,C00034AE6,144.0,186.0,R000183B1,C00034AE6
118,data/cut_3/R000183B1_C00034AE6_7.png,418.0,410.0,418.0,398.0,医药保健销售店,090600,R000183B1,C00034AE6,济安堂药店,"[(380, 350), (420, 350), (420, 413), (380, 413)]",163.0,155.0,R000183B1,C00034AE6,163.0,143.0,R000183B1,C00034AE6
119,data/cut_3/R000183B1_C00034AE6_14.png,374.0,327.0,,,,,R000183B1,C00034AE6,成府路,None,119.0,72.0,R000183B1,C00034AE6,,,,
120,data/cut_3/R000183B1_C00034AE6_16.png,332.5,357.0,333.0,349.0,通行设施,990000,R000183B1,C00034AE6,北门,None,77.5,102.0,R000183B1,C00034AE6,78.0,94.0,R000183B1,C00034AE6
121,,,,333.0,349.0,通行设施,990000,R000183B1,C00034AE6,,,,,,,78.0,94.0,R000183B1,C00034AE6
122,data/cut_3/R000183B1_C00034AE2_7.png,312.5,270.5,313.0,262.0,中国工商银行,160105,R000183B1,C00034AE2,中国工商银行,None,57.5,15.5,R000183B1,C00034AE2,58.0,7.0,R000183B1,C00034AE2
123,data/cut_3/R000183B1_C00034AE2_10.png,358.0,505.5,359.0,495.0,楼宇,120200,R000183B1,C00034AE2,过程大厦,None,103.0,250.5,R000183B1,C00034AE2,104.0,240.0,R000183B1,C00034AE2
124,data/cut_3/R000183B1_C00034AE2_15.png,487.0,343.0,,,,,R000183B1,C00034AE2,成府路,"[(421, 286), (572, 286), (572, 423), (421, 423)]",232.0,88.0,R000183B1,C00034AE2,,,,
125,,,,359.0,495.0,楼宇,120200,R000183B1,C00034AE2,,,,,,,104.0,240.0,R000183B1,C00034AE2
126,data/cut_3/R000183B1_C00034AD6_3.png,295.0,444.0,296.0,435.0,科研机构,141300,R000183B1,C00034AD6,陈翰生研究中心,None,40.0,189.0,R000183B1,C00034AD6,41.0,180.0,R000183B1,C00034AD6
127,data/cut_3/R000183B1_C00034AD6_6.png,424.0,284.5,423.0,274.0,学校内部设施,141207,R000183B1,C00034AD6,第1教学楼,None,169.0,29.5,R000183B1,C00034AD6,168.0,19.0,R000183B1,C00034AD6
128,data/cut_3/R000183B1_C00034AD6_10.png,342.0,510.0,342.0,500.0,图书馆,140500,R000183B1,C00034AD6,图书馆,None,87.0,255.0,R000183B1,C00034AD6,87.0,245.0,R000183B1,C00034AD6
129,data/cut_3/R000183B1_C00034AD6_17.png,275.0,342.0,,,,,R000183B1,C00034AD6,求知路,None,20.0,87.0,R000183B1,C00034AD6,,,,
130,,,,296.0,435.0,科研机构,141300,R000183B1,C00034AD6,,,,,,,41.0,180.0,R000183B1,C00034AD6
131,data/cut_3/R000183B2_C00034AD3_6.png,318.5,483.5,318.0,474.0,餐饮服务,050000,R000183B2,C00034AD3,勺园西餐厅,None,63.5,228.5,R000183B2,C00034AD3,63.0,219.0,R000183B2,C00034AD3
132,data/cut_3/R000183B2_C00034AD3_9.png,505.5,483.5,506.0,474.0,餐饮服务,050000,R000183B2,C00034AD3,佟园食堂,None,250.5,228.5,R000183B2,C00034AD3,251.0,219.0,R000183B2,C00034AD3
133,data/cut_3/R000183B2_C00034AD3_30.png,389.0,379.5,,,,,R000183B2,C00034AD3,3号楼,None,134.0,124.5,R000183B2,C00034AD3,,,,
134,data/cut_3/R000183B2_C00034AD3_31.png,345.0,297.5,,,,,R000183B2,C00034AD3,2号楼,None,90.0,42.5,R000183B2,C00034AD3,,,,
135,data/cut_3/R000183B2_C00034AD3_34.png,376.0,484.5,,,,,R000183B2,C00034AD3,6号楼,None,121.0,229.5,R000183B2,C00034AD3,,,,
136,data/cut_3/R000183B2_C00034AD3_36.png,265.0,417.5,,,,,R000183B2,C00034AD3,4号楼,None,10.0,162.5,R000183B2,C00034AD3,,,,
137,,,,506.0,474.0,餐饮服务,050000,R000183B2,C00034AD3,,,,,,,251.0,219.0,R000183B2,C00034AD3
138,data/cut_3/R000183B2_C00034AD2_10.png,402.0,341.0,,,,,R000183B2,C00034AD2,颐和园路,None,147.0,86.0,R000183B2,C00034AD2,,,,
139,data/cut_3/R000183B2_C00034AD2_27.png,510.5,300.5,508.0,290.0,学校内部设施,141207,R000183B2,C00034AD2,大楼,None,255.5,45.5,R000183B2,C00034AD2,253.0,35.0,R000183B2,C00034AD2
140,data/cut_3/R000183B2_C00034AD2_42.png,262.0,322.5,,,,,R000183B2,C00034AD2,2号楼,None,7.0,67.5,R000183B2,C00034AD2,,,,
141,,,,508.0,290.0,学校内部设施,141207,R000183B2,C00034AD2,,,,,,,253.0,35.0,R000183B2,C00034AD2
142,data/cut_3/R000183B2_C00034AE6_1.png,440.0,429.5,441.0,412.0,科研机构,141300,R000183B2,C00034AE6,中国社会科学院台湾研究所,"[(436, 414), (441, 414), (441, 432), (436, 432)]",185.0,174.5,R000183B2,C00034AE6,186.0,157.0,R000183B2,C00034AE6
143,data/cut_3/R000183B2_C00034AE6_2.png,443.5,277.5,,,,,R000183B2,C00034AE6,链家五道口华清嘉园店,"[(380, 272), (465, 272), (465, 380), (380, 380)]",188.5,22.5,R000183B2,C00034AE6,,,,
144,data/cut_3/R000183B2_C00034AE6_8.png,306.0,350.0,307.0,340.0,风景名胜,110200,R000183B2,C00034AE6,清华园车站,None,51.0,95.0,R000183B2,C00034AE6,52.0,85.0,R000183B2,C00034AE6
145,data/cut_3/R000183B2_C00034AE6_23.png,481.5,375.5,482.0,368.0,通行设施,990000,R000183B2,C00034AE6,[东,"[(426, 288), (509, 288), (509, 392), (426, 392)]",226.5,120.5,R000183B2,C00034AE6,227.0,113.0,R000183B2,C00034AE6
